PostIndex,Topic,Emotion,AudioFormat,VideoFormat,Language
7186,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7187,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7193,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7215,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
7243,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
7246,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7278,Heartbreak Romance,sad,self-spoken-dialogues,special-effects,Hindi
7329,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
7368,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
7384,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
7431,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
7440,Heartbreak Romance,sad,lip-syncing,videos-with-text,Hindi
7454,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7462,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
7491,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7498,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
7523,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
7527,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7534,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7560,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7581,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
7584,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7591,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7598,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7625,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7655,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7681,Heartbreak Romance,anger,lip-syncing,special-effects,Hindi
7702,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
7753,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7768,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7776,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
7777,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
7784,Heartbreak Romance,sad,self-spoken-monologues,videos-text-special-effects,Hindi
7810,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7850,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
7870,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
7878,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7907,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
7994,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
8011,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8040,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8043,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8069,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8078,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8107,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8113,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8169,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8216,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8220,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8253,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8274,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
8289,Heartbreak Romance,sad,self-spoken-monologues,videos-with-text,Hindi
8308,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
8316,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8317,Heartbreak Romance,confidence,lip-syncing,videos-with-text,Hindi
8318,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8320,Heartbreak Romance,sad,self-spoken-dialogues,self-shot,Hindi
8380,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8385,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8404,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
8408,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8440,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8462,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
8463,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
8483,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8492,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8505,Heartbreak Romance,sad,lip-syncing,videos-with-text,Hindi
8518,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8588,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
8592,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
8608,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
8618,Heartbreak Romance,sad,self-spoken-monologues,videos-text-special-effects,Hindi
8671,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8677,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8685,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8698,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
8717,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
8742,Heartbreak Romance,sad,self-sung-song,self-shot,Hindi
8782,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
8796,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
8823,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
8862,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8890,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
8944,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
8945,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9015,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9023,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9082,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9083,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9112,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
9125,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9161,Heartbreak Romance,sad,self-spoken-monologues,videos-with-text,Hindi
9184,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9198,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9241,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9243,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9247,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9316,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
9319,Heartbreak Romance,sad,self-spoken-dialogues,self-shot,Hindi
9354,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9372,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9378,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9391,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9400,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9424,Heartbreak Romance,happy,self-spoken-monologues,self-shot,Hindi
9427,Heartbreak Romance,sad,lip-syncing,reaction videos,Hindi
9460,Heartbreak Romance,sad,self-spoken-monologues,videos-with-text,Hindi
9491,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9501,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9508,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9513,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9516,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9620,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
9646,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
9661,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9675,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
9704,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
9707,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
9711,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9754,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9773,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9785,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9786,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9789,Heartbreak Romance,sad,self-spoken-monologues,videos-text-special-effects,Hindi
9819,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9821,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9838,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9846,Heartbreak Romance,sad,self-spoken-monologues,videos-text-special-effects,Hindi
9889,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
9903,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
9920,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9923,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
9942,Heartbreak Romance,happy,background-song-with-lyrics,self-shot,Hindi
9956,Heartbreak Romance,sad,self-spoken-monologues,videos-text-special-effects,Hindi
9964,Heartbreak Romance,sad,lip-syncing,videos-with-text,Hindi
9968,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
9971,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
9972,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
9975,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10019,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10044,Heartbreak Romance,neutral,background-song-with-lyrics,special-effects,Hindi
10094,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10106,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10158,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
10227,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10254,Heartbreak Romance,sad,self-spoken-monologues,self-shot,Hindi
10283,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10369,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10375,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10379,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10399,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
10401,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10418,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10428,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
10441,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
10451,Heartbreak Romance,anger,self-spoken-monologues,self-shot,Hindi
10487,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10492,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10504,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10505,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10519,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
10546,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10559,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
10588,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10601,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10609,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
10625,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10628,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10697,Heartbreak Romance,sad,self-spoken-monologues,videos-with-text,Hindi
10731,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10764,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
10786,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10819,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
10829,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10928,Heartbreak Romance,sad,self-spoken-monologues,videos-with-text,Hindi
10943,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
10966,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
10971,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
10984,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
10995,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11015,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11025,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
11036,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
11047,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11058,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11074,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11114,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11115,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11152,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
11154,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11182,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11204,Heartbreak Romance,sad,lip-syncing,videos-with-text,Hindi
11246,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11250,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11271,Heartbreak Romance,sad,background-song-with-lyrics,self-shot,Hindi
11279,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11349,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11409,Heartbreak Romance,confidence,lip-syncing,self-shot,Hindi
11417,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11418,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11430,Heartbreak Romance,happy,lip-syncing,special-effects,Hindi
11506,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11537,Heartbreak Romance,happy,lip-syncing,self-shot,Hindi
11553,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11563,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11570,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11572,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11577,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11586,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11588,Heartbreak Romance,sad,lip-syncing,videos-with-text,Hindi
11630,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
11645,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11653,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
11725,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11736,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11789,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11797,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11851,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11879,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11922,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
11935,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
11938,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11955,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
11988,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
11989,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
12017,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12043,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12052,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12076,Heartbreak Romance,sad,background-song-with-lyrics,videos-text-special-effects,Hindi
12092,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12097,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
12101,Heartbreak Romance,sad,background-song-with-lyrics,videos-with-text,Hindi
12156,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12175,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12216,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
12224,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12305,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
12311,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12359,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
12386,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12402,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12416,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
12451,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
12483,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12506,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12530,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12550,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12562,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12586,Heartbreak Romance,sad,self-spoken-dialogues,self-shot,Hindi
12616,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12648,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
12688,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12701,Heartbreak Romance,happy,lip-syncing,self-shot,Hindi
12778,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12784,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12803,Heartbreak Romance,sad,lip-syncing,special-effects,Hindi
12857,Heartbreak Romance,sad,lip-syncing,videos-text-special-effects,Hindi
12888,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12934,Heartbreak Romance,sad,lip-syncing,self-shot,Hindi
12941,Heartbreak Romance,sad,background-song-with-lyrics,special-effects,Hindi
